,INTLDES,NORAD_CAT_ID,OBJECT_TYPE,SATNAME,COUNTRY,LAUNCH,SITE,DECAY,PERIOD,INCLINATION,APOGEE,PERIGEE,COMMENT,COMMENTCODE,RCSVALUE,RCS_SIZE,FILE,LAUNCH_YEAR,LAUNCH_NUM,LAUNCH_PIECE,CURRENT,OBJECT_NAME,OBJECT_ID,OBJECT_NUMBER
4865,2022-001AS,50843,PAYLOAD,STARLINK-3325,US,2022-01-06,AFETR,,95.44,53.22,541,539,,,0,LARGE,9053,2022,1,AS,Y,STARLINK-3325,2022-001AS,50843
4866,2022-012G,51628,PAYLOAD,ONEWEB-0425,UK,2022-02-10,FRGUI,,109.89,87.89,1223,1220,,,0,MEDIUM,9053,2022,12,G,Y,ONEWEB-0425,2022-012G,51628
4867,2022-012AK,51655,PAYLOAD,ONEWEB-0475,UK,2022-02-10,FRGUI,,109.29,87.90,1196,1192,,,0,LARGE,9053,2022,12,AK,Y,ONEWEB-0475,2022-012AK,51655
4868,2022-029AL,52122,PAYLOAD,STARLINK-3726,US,2022-03-19,AFETR,,95.44,53.22,541,539,,,0,LARGE,9053,2022,29,AL,Y,STARLINK-3726,2022-029AL,52122
4869,2022-041G,52267,PAYLOAD,STARLINK-3748,US,2022-04-21,AFETR,,95.44,53.22,541,539,,,0,LARGE,9053,2022,41,G,Y,STARLINK-3748,2022-041G,52267
4870,2022-041AE,52289,PAYLOAD,STARLINK-3751,US,2022-04-21,AFETR,,95.44,53.22,541,539,,,0,LARGE,9053,2022,41,AE,Y,STARLINK-3751,2022-041AE,52289
4871,2022-041BD,52312,PAYLOAD,STARLINK-3752,US,2022-04-21,AFETR,,95.44,53.22,541,539,,,0,LARGE,9053,2022,41,BD,Y,STARLINK-3752,2022-041BD,52312
4872,2022-049B,52452,PAYLOAD,STARLINK-3909,US,2022-05-06,AFETR,,95.44,53.22,541,539,,,0,LARGE,9053,2022,49,B,Y,STARLINK-3909,2022-049B,52452
4873,2022-049N,52463,PAYLOAD,STARLINK-3885,US,2022-05-06,AFETR,,95.44,53.22,541,539,,,0,LARGE,9053,2022,49,N,Y,STARLINK-3885,2022-049N,52463
4874,2022-049X,52472,PAYLOAD,STARLINK-3881,US,2022-05-06,AFETR,,95.44,53.22,541,539,,,0,LARGE,9053,2022,49,X,Y,STARLINK-3881,2022-049X,52472
4875,2022-052F,52603,PAYLOAD,STARLINK-4016,US,2022-05-14,AFETR,,95.44,53.22,541,539,,,0,LARGE,9053,2022,52,F,Y,STARLINK-4016,2022-052F,52603
4876,2022-052L,52608,PAYLOAD,STARLINK-3979,US,2022-05-14,AFETR,,95.44,53.22,541,539,,,0,LARGE,9053,2022,52,L,Y,STARLINK-3979,2022-052L,52608
4877,2022-076J,52994,PAYLOAD,STARLINK-4256,US,2022-07-07,AFETR,,95.44,53.22,541,539,,,0,LARGE,9053,2022,76,J,Y,STARLINK-4256,2022-076J,52994
4878,2022-077Y,53065,PAYLOAD,STARLINK-4312,US,2022-07-11,AFWTR,,95.92,97.65,564,562,,,0,LARGE,9053,2022,77,Y,Y,STARLINK-4312,2022-077Y,53065
4879,2022-097AM,53423,PAYLOAD,STARLINK-4539,US,2022-08-10,AFETR,,95.44,53.22,541,539,,,0,LARGE,9053,2022,97,AM,Y,STARLINK-4539,2022-097AM,53423
4880,2022-101E,53531,PAYLOAD,STARLINK-4487,US,2022-08-19,AFETR,,95.44,53.22,541,539,,,0,LARGE,9053,2022,101,E,Y,STARLINK-4487,2022-101E,53531
4881,2022-101AV,53570,PAYLOAD,STARLINK-4550,US,2022-08-19,AFETR,,95.44,53.22,541,539,,,0,LARGE,9053,2022,101,AV,Y,STARLINK-4550,2022-101AV,53570
4882,2022-104AX,53633,PAYLOAD,STARLINK-4593,US,2022-08-28,AFETR,,95.44,53.22,541,539,,,0,LARGE,9053,2022,104,AX,Y,STARLINK-4593,2022-104AX,53633
4883,2022-104AZ,53635,PAYLOAD,STARLINK-4587,US,2022-08-28,AFETR,,95.44,53.22,541,539,,,0,LARGE,9053,2022,104,AZ,Y,STARLINK-4587,2022-104AZ,53635
4884,2022-107G,53706,PAYLOAD,STARLINK-4716,US,2022-09-05,AFETR,,95.44,53.22,541,539,,,0,LARGE,9053,2022,107,G,Y,STARLINK-4716,2022-107G,53706
4885,2022-107H,53707,PAYLOAD,STARLINK-4667,US,2022-09-05,AFETR,,95.44,53.22,541,539,,,0,LARGE,9053,2022,107,H,Y,STARLINK-4667,2022-107H,53707
4886,2022-111AJ,53805,PAYLOAD,STARLINK-4763,US,2022-09-11,AFETR,,95.44,53.22,541,539,,,0,LARGE,9053,2022,111,AJ,Y,STARLINK-4763,2022-111AJ,53805
4887,2022-114M,53829,PAYLOAD,STARLINK-4759,US,2022-09-19,AFETR,,95.44,53.22,541,539,,,0,LARGE,9053,2022,114,M,Y,STARLINK-4759,2022-114M,53829
4888,2022-114BA,53866,PAYLOAD,STARLINK-4762,US,2022-09-19,AFETR,,95.44,53.22,541,539,,,0,LARGE,9053,2022,114,BA,Y,STARLINK-4762,2022-114BA,53866
4889,2022-125K,53973,PAYLOAD,STARLINK-5156,US,2022-10-05,AFWTR,,95.44,53.22,541,539,,,0,LARGE,9053,2022,125,K,Y,STARLINK-5156,2022-125K,53973
4890,2022-125AU,54006,PAYLOAD,STARLINK-5096,US,2022-10-05,AFWTR,,95.44,53.22,541,539,,,0,LARGE,9053,2022,125,AU,Y,STARLINK-5096,2022-125AU,54006
4891,2022-138S,54129,PAYLOAD,ONEWEB-0511,UK,2022-10-22,SRI,,109.11,87.92,1187,1184,,,0,MEDIUM,9053,2022,138,S,Y,ONEWEB-0511,2022-138S,54129
4892,2022-138AA,54137,PAYLOAD,ONEWEB-0519,UK,2022-10-22,SRI,,109.11,87.92,1187,1184,,,0,LARGE,9053,2022,138,AA,Y,ONEWEB-0519,2022-138AA,54137
4893,2022-151GY,54472,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,101.43,98.81,829,824,,,0,MEDIUM,9053,2022,151,GY,Y,CZ-6A DEB,2022-151GY,54472
4894,2022-151LF,54555,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,100.94,98.76,833,774,,,0,SMALL,9053,2022,151,LF,Y,CZ-6A DEB,2022-151LF,54555
4895,2022-151UE,54989,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,101.20,98.78,864,767,,,0,SMALL,9053,2022,151,UE,Y,CZ-6A DEB,2022-151UE,54989
4896,2023-013AK,55364,PAYLOAD,STARLINK-5627,US,2023-01-26,AFETR,,95.84,43.00,560,558,,,0,LARGE,9053,2023,13,AK,Y,STARLINK-5627,2023-013AK,55364
4897,2023-013BB,55380,PAYLOAD,STARLINK-5571,US,2023-01-26,AFETR,,95.84,43.00,560,558,,,0,LARGE,9053,2023,13,BB,Y,STARLINK-5571,2023-013BB,55380
4898,2023-014AP,55428,PAYLOAD,STARLINK-5064,US,2023-01-31,AFWTR,,96.11,70.00,574,570,,,0,LARGE,9053,2023,14,AP,Y,STARLINK-5064,2023-014AP,55428
4899,2023-020AD,55596,PAYLOAD,STARLINK-5729,US,2023-02-12,AFETR,,95.84,43.00,560,558,,,0,LARGE,9053,2023,20,AD,Y,STARLINK-5729,2023-020AD,55596
4900,2022-169E,55716,DEBRIS,SHIYAN 20A DEB,PRC,2022-12-12,JSC,,100.58,60.00,794,778,,,0,SMALL,9053,2022,169,E,Y,SHIYAN 20A DEB,2022-169E,55716
4901,2023-028AW,55785,PAYLOAD,STARLINK-5818,US,2023-03-03,AFWTR,,96.11,70.00,574,570,,,0,LARGE,9053,2023,28,AW,Y,STARLINK-5818,2023-028AW,55785
4902,2023-029AR,55835,PAYLOAD,ONEWEB-0720,UK,2023-03-09,AFETR,,109.11,87.92,1188,1184,,,0,LARGE,9053,2023,29,AR,Y,ONEWEB-0720,2023-029AR,55835
4903,2022-151AAW,55898,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,101.95,98.81,892,810,,,0,SMALL,9053,2022,151,AAW,Y,CZ-6A DEB,2022-151AAW,55898
4904,2023-037Q,55928,PAYLOAD,STARLINK-5930,US,2023-03-17,AFWTR,,96.11,70.00,574,570,,,0,LARGE,9053,2023,37,Q,Y,STARLINK-5930,2023-037Q,55928
4905,2023-042AP,56023,PAYLOAD,STARLINK-5771,US,2023-03-24,AFETR,,95.84,43.00,560,558,,,0,LARGE,9053,2023,42,AP,Y,STARLINK-5771,2023-042AP,56023
4906,2023-043T,56063,PAYLOAD,ONEWEB-0574,UK,2023-03-26,SRI,,108.94,87.93,1179,1176,,,0,MEDIUM,9053,2023,43,T,Y,ONEWEB-0574,2023-043T,56063
4907,2022-151ABR,56249,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,101.18,98.79,847,782,,,0,SMALL,9053,2022,151,ABR,Y,CZ-6A DEB,2022-151ABR,56249
4908,2023-058V,56336,PAYLOAD,STARLINK-5562,US,2023-04-27,AFWTR,,95.92,97.66,565,561,,,0,LARGE,9053,2023,58,V,Y,STARLINK-5562,2023-058V,56336
4909,2023-058AN,56353,PAYLOAD,STARLINK-5874,US,2023-04-27,AFWTR,,95.92,97.66,564,562,,,0,LARGE,9053,2023,58,AN,Y,STARLINK-5874,2023-058AN,56353
4910,2022-151AGN,56662,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,102.18,98.83,910,814,,,0,SMALL,9053,2022,151,AGN,Y,CZ-6A DEB,2022-151AGN,56662
4911,2023-067G,56694,PAYLOAD,STARLINK-30126,US,2023-05-19,AFETR,,95.84,43.00,560,558,,,0,LARGE,9053,2023,67,G,Y,STARLINK-30126,2023-067G,56694
4912,2023-067Q,56702,PAYLOAD,STARLINK-30117,US,2023-05-19,AFETR,,95.84,43.00,560,558,,,0,LARGE,9053,2023,67,Q,Y,STARLINK-30117,2023-067Q,56702
4913,2023-068G,56716,PAYLOAD,ONEWEB-0680,UK,2023-05-20,AFWTR,,108.94,87.93,1179,1177,,,0,LARGE,9053,2023,68,G,Y,ONEWEB-0680,2023-068G,56716
4914,2023-083Y,56898,PAYLOAD,STARLINK-6205,US,2023-06-12,AFETR,,95.84,43.00,560,558,,,0,LARGE,9053,2023,83,Y,Y,STARLINK-6205,2023-083Y,56898
4915,1972-087K,56999,DEBRIS,SL-8 DEB,CIS,1972-11-01,PKMTR,,116.55,74.03,1588,1463,,,0,SMALL,9053,1972,87,K,Y,SL-8 DEB,1972-087K,56999
4916,2023-094F,57223,PAYLOAD,STARLINK-5519,US,2023-07-07,AFWTR,,95.84,43.00,560,558,,,0,LARGE,9053,2023,94,F,Y,STARLINK-5519,2023-094F,57223
4917,2023-094G,57224,PAYLOAD,STARLINK-5983,US,2023-07-07,AFWTR,,95.84,43.00,560,558,,,0,LARGE,9053,2023,94,G,Y,STARLINK-5983,2023-094G,57224
4918,2023-094AR,57257,PAYLOAD,STARLINK-5503,US,2023-07-07,AFWTR,,95.84,43.00,560,558,,,0,LARGE,9053,2023,94,AR,Y,STARLINK-5503,2023-094AR,57257
4919,2023-115H,57528,PAYLOAD,STARLINK-30269,US,2023-08-08,AFWTR,,95.84,43.00,560,558,,,0,LARGE,9053,2023,115,H,Y,STARLINK-30269,2023-115H,57528
4920,2013-076AT,57556,DEBRIS,COSMOS 2491 DEB,CIS,2013-12-25,PKMTR,,115.34,82.48,1491,1450,,,0,SMALL,9053,2013,76,AT,Y,COSMOS 2491 DEB,2013-076AT,57556
4921,2023-131P,57745,PAYLOAD,STARLINK-30362,US,2023-09-01,AFETR,,95.84,43.00,560,558,,,0,LARGE,9053,2023,131,P,Y,STARLINK-30362,2023-131P,57745
4922,2023-138S,57824,PAYLOAD,STARLINK-30408,US,2023-09-09,AFETR,,95.84,43.00,560,558,,,0,LARGE,9053,2023,138,S,Y,STARLINK-30408,2023-138S,57824
4923,2023-161A,58097,PAYLOAD,STARLINK-30594,US,2023-10-21,AFWTR,,94.11,53.16,476,474,,,0,LARGE,9053,2023,161,A,Y,STARLINK-30594,2023-161A,58097
4924,2023-161T,58114,PAYLOAD,STARLINK-30572,US,2023-10-21,AFWTR,,94.11,53.16,476,474,,,0,LARGE,9053,2023,161,T,Y,STARLINK-30572,2023-161T,58114
4925,2023-170H,58213,PAYLOAD,STARLINK-30813,US,2023-11-03,AFETR,,95.84,43.00,560,558,,,0,LARGE,9053,2023,170,H,Y,STARLINK-30813,2023-170H,58213
4926,2023-180K,58411,PAYLOAD,STARLINK-30919,US,2023-11-22,AFETR,,95.84,43.00,560,558,,,0,LARGE,9053,2023,180,K,Y,STARLINK-30919,2023-180K,58411
4927,2023-180Y,58424,PAYLOAD,STARLINK-30908,US,2023-11-22,AFETR,,95.84,43.00,560,558,,,0,LARGE,9053,2023,180,Y,Y,STARLINK-30908,2023-180Y,58424
4928,2022-151AJA,58432,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,101.27,98.82,827,810,,,0,SMALL,9053,2022,151,AJA,Y,CZ-6A DEB,2022-151AJA,58432
4929,2023-183A,58437,PAYLOAD,STARLINK-30869,US,2023-11-28,AFETR,,95.84,43.00,560,558,,,0,LARGE,9053,2023,183,A,Y,STARLINK-30869,2023-183A,58437
4930,2024-011F,58770,PAYLOAD,STARLINK-31143,US,2024-01-14,AFWTR,,95.69,53.16,553,551,,,0,LARGE,9053,2024,11,F,Y,STARLINK-31143,2024-011F,58770
4931,2024-140AM,60636,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,101.53,89.01,866,796,,,0,MEDIUM,9053,2024,140,AM,Y,CZ-6A DEB,2024-140AM,60636
4932,2024-140FU,60793,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,101.83,89.05,892,798,,,0,SMALL,9053,2024,140,FU,Y,CZ-6A DEB,2024-140FU,60793
4933,2024-140HM,60834,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,102.51,89.04,955,799,,,0,SMALL,9053,2024,140,HM,Y,CZ-6A DEB,2024-140HM,60834
4934,2024-140UF,61318,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,101.35,89.14,851,794,,,0,SMALL,9053,2024,140,UF,Y,CZ-6A DEB,2024-140UF,61318
4935,2024-140YS,61425,DEBRIS,CZ-6A DEB,PRC,2024-08-06,TSC,,101.57,89.02,871,795,,,0,SMALL,9053,2024,140,YS,Y,CZ-6A DEB,2024-140YS,61425
4936,2024-193D,61664,PAYLOAD,STARLINK-32301,US,2024-10-26,AFETR,,94.11,53.16,476,474,,,0,LARGE,9053,2024,193,D,Y,STARLINK-32301,2024-193D,61664
4937,2024-239W,62321,PAYLOAD,STARLINK-32645,US,2024-12-13,AFWTR,,93.53,53.16,448,446,,,0,LARGE,9053,2024,239,W,Y,STARLINK-32645,2024-239W,62321
4938,1960-002B,29,PAYLOAD,TIROS 1,US,1960-04-01,AFETR,,97.45,48.38,652,621,,,0,MEDIUM,9054,1960,2,B,Y,TIROS 1,1960-002B,29
4939,1961-015N,128,DEBRIS,THOR ABLESTAR DEB,US,1961-06-29,AFETR,,102.72,66.67,961,814,,,0,MEDIUM,9054,1961,15,N,Y,THOR ABLESTAR DEB,1961-015N,128
4940,1961-015CZ,323,DEBRIS,THOR ABLESTAR DEB,US,1961-06-29,AFETR,,101.72,66.84,892,788,,,0,SMALL,9054,1961,15,CZ,Y,THOR ABLESTAR DEB,1961-015CZ,323
4941,1961-015DU,354,DEBRIS,THOR ABLESTAR DEB,US,1961-06-29,AFETR,,106.73,67.07,1204,947,,,0,SMALL,9054,1961,15,DU,Y,THOR ABLESTAR DEB,1961-015DU,354
4942,1963-047A,694,ROCKET BODY,ATLAS CENTAUR 2 R/B,US,1963-11-27,AFETR,,102.12,30.35,1261,457,,,0,LARGE,9054,1963,47,A,Y,ATLAS CENTAUR 2 R/B,1963-047A,694
4943,1963-047H,739,DEBRIS,ATLAS CENTAUR 2 DEB,US,1963-11-27,AFETR,,104.00,30.42,1415,480,,,0,MEDIUM,9054,1963,47,H,Y,ATLAS CENTAUR 2 DEB,1963-047H,739
4944,1965-020BD,1479,DEBRIS,SL-8 DEB,CIS,1965-03-15,TTMTR,,114.31,56.03,2005,843,,,0,SMALL,9054,1965,20,BD,Y,SL-8 DEB,1965-020BD,1479
4945,1965-101A,1814,PAYLOAD,FR 1,FR,1965-12-06,AFWTR,,97.93,75.86,663,656,,,0,MEDIUM,9054,1965,101,A,Y,FR 1,1965-101A,1814
4946,1961-015HS,1942,DEBRIS,THOR ABLESTAR DEB,US,1961-06-29,AFETR,,109.69,67.27,1470,954,,,0,SMALL,9054,1961,15,HS,Y,THOR ABLESTAR DEB,1961-015HS,1942
4947,1966-025B,2122,PAYLOAD,OV1-5,US,1966-03-30,AFWTR,,105.41,144.63,1049,978,,,0,MEDIUM,9054,1966,25,B,Y,OV1-5,1966-025B,2122
4948,1966-031B,2144,ROCKET BODY,ATLAS AGENA D R/B,US,1966-04-08,AFETR,,99.69,35.04,750,738,,,0,LARGE,9054,1966,31,B,Y,ATLAS AGENA D R/B,1966-031B,2144
4949,1966-040A,2173,PAYLOAD,NIMBUS 2,US,1966-05-15,AFWTR,,107.97,100.58,1174,1092,,,0,LARGE,9054,1966,40,A,Y,NIMBUS 2,1966-040A,2173
4950,1965-020EH,2334,DEBRIS,SL-8 DEB,CIS,1965-03-15,TTMTR,,109.78,55.68,1660,773,,,0,SMALL,9054,1965,20,EH,Y,SL-8 DEB,1965-020EH,2334
4951,1967-053C,2828,PAYLOAD,GGSE 4,US,1967-05-31,AFWTR,,103.01,69.97,905,897,,,0,MEDIUM,9054,1967,53,C,Y,GGSE 4,1967-053C,2828
4952,1967-114C,3051,DEBRIS,DELTA 1 DEB,US,1967-11-10,AFWTR,,114.08,101.11,1483,1344,,,0,SMALL,9054,1967,114,C,Y,DELTA 1 DEB,1967-114C,3051
4953,1965-082QJ,3488,DEBRIS,TITAN 3C TRANSTAGE DEB,US,1965-10-15,AFETR,,97.51,32.23,656,623,,,0,SMALL,9054,1965,82,QJ,Y,TITAN 3C TRANSTAGE DEB,1965-082QJ,3488
4954,1968-097BC,3814,DEBRIS,COSMOS 252 DEB,CIS,1968-11-01,TTMTR,,112.63,62.28,1926,769,,,0,SMALL,9054,1968,97,BC,Y,COSMOS 252 DEB,1968-097BC,3814
4955,1969-010D,3841,DEBRIS,OPS 2644 DEB,US,1969-02-05,AFWTR,,113.67,80.17,1420,1370,,,0,SMALL,9054,1969,10,D,Y,OPS 2644 DEB,1969-010D,3841
4956,1969-037A,3890,PAYLOAD,NIMBUS 3,US,1969-04-14,AFWTR,,107.25,99.77,1129,1070,,,0,LARGE,9054,1969,37,A,Y,NIMBUS 3,1969-037A,3890
4957,1969-082AB,4159,ROCKET BODY,THORAD AGENA D R/B,US,1969-09-30,AFWTR,,104.89,69.96,1075,904,,,0,LARGE,9054,1969,82,AB,Y,THORAD AGENA D R/B,1969-082AB,4159
4958,1969-082CD,4214,DEBRIS,THORAD AGENA D DEB,US,1969-09-30,AFWTR,,99.68,70.05,784,702,,,0,SMALL,9054,1969,82,CD,Y,THORAD AGENA D DEB,1969-082CD,4214
4959,1970-091J,4629,DEBRIS,COSMOS 375 DEB,CIS,1970-10-30,TTMTR,,110.56,62.85,1972,533,,,0,MEDIUM,9054,1970,91,J,Y,COSMOS 375 DEB,1970-091J,4629
4960,1970-025BZ,4715,DEBRIS,THORAD AGENA D DEB,US,1970-04-08,AFWTR,,104.19,99.16,981,931,,,0,SMALL,9054,1970,25,BZ,Y,THORAD AGENA D DEB,1970-025BZ,4715
4961,1970-025CA,4716,DEBRIS,THORAD AGENA D DEB,US,1970-04-08,AFWTR,,102.55,99.95,886,872,,,0,MEDIUM,9054,1970,25,CA,Y,THORAD AGENA D DEB,1970-025CA,4716
4962,1970-025CK,4736,DEBRIS,THORAD AGENA D DEB,US,1970-04-08,AFWTR,,102.73,100.05,952,823,,,0,MEDIUM,9054,1970,25,CK,Y,THORAD AGENA D DEB,1970-025CK,4736
4963,1970-025DN,4768,DEBRIS,THORAD AGENA D DEB,US,1970-04-08,AFWTR,,105.01,100.21,1018,972,,,0,SMALL,9054,1970,25,DN,Y,THORAD AGENA D DEB,1970-025DN,4768
4964,1970-025GF,4945,DEBRIS,THORAD AGENA D DEB,US,1970-04-08,AFWTR,,103.40,99.90,985,854,,,0,SMALL,9054,1970,25,GF,Y,THORAD AGENA D DEB,1970-025GF,4945
4965,1970-025HY,5024,DEBRIS,THORAD AGENA D DEB,US,1970-04-08,AFWTR,,101.17,99.80,876,752,,,0,SMALL,9054,1970,25,HY,Y,THORAD AGENA D DEB,1970-025HY,5024
4966,1970-025JQ,5146,DEBRIS,THORAD AGENA D DEB,US,1970-04-08,AFWTR,,105.68,100.09,1059,994,,,0,SMALL,9054,1970,25,JQ,Y,THORAD AGENA D DEB,1970-025JQ,5146
4967,1971-071A,5435,PAYLOAD,EOLE 1 (CAS-A),FR,1971-08-16,WLPIS,,98.69,50.14,769,623,,,0,LARGE,9054,1971,71,A,Y,EOLE 1 (CAS-A),1971-071A,5435
4968,1970-025MJ,5824,DEBRIS,THORAD AGENA D DEB *,US,1970-04-08,AFWTR,,108.26,97.87,1599,694,,,0,SMALL,9054,1970,25,MJ,Y,THORAD AGENA D DEB *,1970-025MJ,5824
4969,1970-025MV,6139,DEBRIS,THORAD AGENA D DEB,US,1970-04-08,AFWTR,,102.85,98.95,943,844,,,0,SMALL,9054,1970,25,MV,Y,THORAD AGENA D DEB,1970-025MV,6139
4970,1972-074C,6210,DEBRIS,SL-8 DEB,CIS,1972-09-29,PKMTR,,104.83,65.83,1003,971,,,0,MEDIUM,9054,1972,74,C,Y,SL-8 DEB,1972-074C,6210
4971,1972-087G,6269,PAYLOAD,COSMOS 534,CIS,1972-11-01,PKMTR,,113.95,74.04,1467,1349,,,0,MEDIUM,9054,1972,87,G,Y,COSMOS 534,1972-087G,6269
4972,1972-102B,6320,ROCKET BODY,SL-8 R/B,CIS,1972-12-21,PKMTR,,112.76,74.01,1372,1335,,,0,LARGE,9054,1972,102,B,Y,SL-8 R/B,1972-102B,6320
4973,1973-086AG,7040,DEBRIS,DELTA 1 DEB,US,1973-11-06,AFWTR,,112.30,102.53,1481,1184,,,0,SMALL,9054,1973,86,AG,Y,DELTA 1 DEB,1973-086AG,7040
4974,1973-086BH,7065,DEBRIS,DELTA 1 DEB,US,1973-11-06,AFWTR,,116.69,101.82,1568,1496,,,0,SMALL,9054,1973,86,BH,Y,DELTA 1 DEB,1973-086BH,7065
4975,1974-069A,7424,PAYLOAD,COSMOS 675,CIS,1974-08-29,PKMTR,,113.64,74.06,1424,1363,,,0,LARGE,9054,1974,69,A,Y,COSMOS 675,1974-069A,7424
4976,1974-072D,7438,PAYLOAD,COSMOS 680,CIS,1974-09-19,PKMTR,,115.51,74.04,1490,1467,,,0,MEDIUM,9054,1974,72,D,Y,COSMOS 680,1974-072D,7438
4977,1975-004B,7616,ROCKET BODY,DELTA 1 R/B,US,1975-01-22,AFWTR,,102.42,97.76,1009,738,,,0,LARGE,9054,1975,4,B,Y,DELTA 1 R/B,1975-004B,7616
4978,1975-043A,7816,PAYLOAD,OPS 6226,US,1975-05-24,AFWTR,,101.06,98.65,847,771,,,0,LARGE,9054,1975,43,A,Y,OPS 6226,1975-043A,7816
4979,1974-089X,8157,DEBRIS,THORAD DELTA 1 DEB,US,1974-11-15,AFWTR,,115.43,102.12,1579,1371,,,0,SMALL,9054,1974,89,X,Y,THORAD DELTA 1 DEB,1974-089X,8157
4980,1976-008H,8614,PAYLOAD,COSMOS 798,CIS,1976-01-28,PKMTR,,116.34,74.05,1553,1479,,,0,MEDIUM,9054,1976,8,H,Y,COSMOS 798,1976-008H,8614
4981,1976-067T,10442,DEBRIS,COSMOS 839 DEB,CIS,1976-07-08,PKMTR,,118.35,66.01,2135,1079,,,0,SMALL,9054,1976,67,T,Y,COSMOS 839 DEB,1976-067T,10442
4982,1977-106A,10457,PAYLOAD,TRANSAT,US,1977-10-28,AFWTR,,106.75,89.64,1094,1059,,,0,LARGE,9054,1977,106,A,Y,TRANSAT,1977-106A,10457
4983,1976-077BR,10768,DEBRIS,DELTA 1 DEB,US,1976-07-29,AFWTR,,117.21,102.39,1613,1498,,,0,SMALL,9054,1976,77,BR,Y,DELTA 1 DEB,1976-077BR,10768
4984,1976-077BT,10823,DEBRIS,DELTA 1 DEB,US,1976-07-29,AFWTR,,115.78,101.93,1526,1455,,,0,MEDIUM,9054,1976,77,BT,Y,DELTA 1 DEB,1976-077BT,10823
4985,1979-024A,11296,PAYLOAD,COSMOS 1081,CIS,1979-03-15,PKMTR,,114.53,74.03,1464,1404,,,0,MEDIUM,9054,1979,24,A,Y,COSMOS 1081,1979-024A,11296
4986,1980-012E,11695,PAYLOAD,COSMOS 1160,CIS,1980-02-11,PKMTR,,115.41,74.02,1482,1465,,,0,MEDIUM,9054,1980,12,E,Y,COSMOS 1160,1980-012E,11695
4987,1980-039A,11803,PAYLOAD,COSMOS 1181,CIS,1980-05-20,PKMTR,,104.79,82.94,1002,967,,,0,LARGE,9054,1980,39,A,Y,COSMOS 1181,1980-039A,11803
4988,1978-026Y,12183,DEBRIS,DELTA 1 DEB,US,1978-03-05,AFWTR,,101.75,99.00,868,815,,,0,SMALL,9054,1978,26,Y,Y,DELTA 1 DEB,1978-026Y,12183
4989,1976-077DF,12274,DEBRIS,DELTA 1 DEB,US,1976-07-29,AFWTR,,117.81,102.32,1667,1498,,,0,SMALL,9054,1976,77,DF,Y,DELTA 1 DEB,1976-077DF,12274
4990,1981-021A,12319,PAYLOAD,COSMOS 1249,CIS,1981-03-05,TTMTR,,103.84,64.96,967,913,,,0,LARGE,9054,1981,21,A,Y,COSMOS 1249,1981-021A,12319
4991,1981-022D,12323,PAYLOAD,COSMOS 1253,CIS,1981-03-06,PKMTR,,115.59,74.03,1496,1468,,,0,MEDIUM,9054,1981,22,D,Y,COSMOS 1253,1981-022D,12323
4992,1981-022F,12325,PAYLOAD,COSMOS 1255,CIS,1981-03-06,PKMTR,,115.06,74.03,1472,1445,,,0,MEDIUM,9054,1981,22,F,Y,COSMOS 1255,1981-022F,12325
4993,1981-022J,12328,ROCKET BODY,SL-8 R/B,CIS,1981-03-06,PKMTR,,117.67,74.03,1696,1456,,,0,LARGE,9054,1981,22,J,Y,SL-8 R/B,1981-022J,12328
4994,1981-075B,12646,ROCKET BODY,SL-3 R/B,CIS,1981-08-07,PKMTR,,101.67,81.23,886,790,,,0,LARGE,9054,1981,75,B,Y,SL-3 R/B,1981-075B,12646
4995,1981-053K,12655,DEBRIS,COSMOS 1275 DEB,CIS,1981-06-04,PKMTR,,104.60,82.96,999,952,,,0,MEDIUM,9054,1981,53,K,Y,COSMOS 1275 DEB,1981-053K,12655
4996,1981-116A,12975,PAYLOAD,COSMOS 1320,CIS,1981-11-28,PKMTR,,117.26,73.98,1635,1481,,,0,MEDIUM,9054,1981,116,A,Y,COSMOS 1320,1981-116A,12975
4997,1981-053FQ,13468,DEBRIS,COSMOS 1275 DEB,CIS,1981-06-04,PKMTR,,103.48,82.71,971,876,,,0,SMALL,9054,1981,53,FQ,Y,COSMOS 1275 DEB,1981-053FQ,13468
4998,1977-121BB,13504,DEBRIS,COSMOS 970 DEB,CIS,1977-12-21,TTMTR,,104.54,66.12,1118,828,,,0,SMALL,9054,1977,121,BB,Y,COSMOS 970 DEB,1977-121BB,13504
4999,1983-042B,14059,ROCKET BODY,SL-8 R/B,CIS,1983-05-06,PKMTR,,104.42,82.97,997,937,,,0,LARGE,9054,1983,42,B,Y,SL-8 R/B,1983-042B,14059
