,OBJECT_ID,OBJECT_NAME,NORAD_CAT_ID,COUNTRY,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,RCSVALUE,LAUNCH,COMMENT
43,2025-037Q,STARLINK-32925,63091,US,90.52,69.99,302.0,297.0,,0,2025-02-23,
44,2025-037P,STARLINK-32903,63090,US,90.52,69.99,303.0,297.0,,0,2025-02-23,
45,2025-037N,STARLINK-32910,63089,US,90.52,69.99,303.0,298.0,,0,2025-02-23,
46,2025-037M,STARLINK-32912,63088,US,90.53,69.99,303.0,298.0,,0,2025-02-23,
47,2025-037L,STARLINK-32918,63087,US,90.53,69.99,303.0,298.0,,0,2025-02-23,
48,2025-037K,STARLINK-32914,63086,US,90.53,69.99,303.0,298.0,,0,2025-02-23,
49,2025-037J,STARLINK-32505,63085,US,90.54,69.99,303.0,298.0,,0,2025-02-23,
50,2025-037H,STARLINK-32908,63084,US,90.53,69.99,303.0,298.0,,0,2025-02-23,
51,2025-037G,STARLINK-32932,63083,US,90.54,69.99,304.0,299.0,,0,2025-02-23,
52,2025-037F,STARLINK-32933,63082,US,90.54,69.99,304.0,298.0,,0,2025-02-23,
53,2025-037E,STARLINK-32895,63081,US,90.55,69.99,304.0,299.0,,0,2025-02-23,
54,2025-037D,STARLINK-32906,63080,US,90.55,69.99,304.0,299.0,,0,2025-02-23,
55,2025-037C,STARLINK-32817,63079,US,90.55,69.99,304.0,299.0,,0,2025-02-23,
56,2025-037B,STARLINK-32821,63078,US,90.55,69.99,304.0,299.0,,0,2025-02-23,
57,2025-037A,STARLINK-32839,63077,US,90.56,69.99,304.0,299.0,,0,2025-02-23,
58,2025-036B,CZ-3B R/B,63076,PRC,630.39,27.68,35755.0,197.0,LARGE,0,2025-02-22,
59,2025-036A,CHINASAT 10R,63075,PRC,1436.14,0.07,35796.0,35779.0,,0,2025-02-22,
60,2025-035Y,STARLINK-33605,63074,US,90.77,43.0,314.0,311.0,,0,2025-02-21,
61,2025-035X,STARLINK-33586,63073,US,90.77,43.0,314.0,311.0,,0,2025-02-21,
62,2025-035W,STARLINK-33623,63072,US,90.77,43.0,313.0,312.0,,0,2025-02-21,
63,2025-035V,STARLINK-33624,63071,US,90.77,43.0,313.0,311.0,,0,2025-02-21,
64,2025-035U,STARLINK-33604,63070,US,90.77,43.0,313.0,311.0,,0,2025-02-21,
65,2025-035T,STARLINK-33620,63069,US,90.77,43.0,314.0,311.0,,0,2025-02-21,
66,2025-035S,STARLINK-33627,63068,US,90.77,43.0,313.0,311.0,,0,2025-02-21,
67,2025-035R,STARLINK-33628,63067,US,90.76,43.0,313.0,311.0,,0,2025-02-21,
68,2025-035Q,STARLINK-33622,63066,US,90.76,43.0,313.0,311.0,,0,2025-02-21,
69,2025-035P,STARLINK-33635,63065,US,90.76,43.0,313.0,311.0,,0,2025-02-21,
70,2025-035N,STARLINK-11408,63064,US,90.47,43.0,299.0,296.0,,0,2025-02-21,
71,2025-035M,STARLINK-11399,63063,US,90.48,43.0,299.0,297.0,,0,2025-02-21,
72,2025-035L,STARLINK-11412,63062,US,90.5,43.0,300.0,298.0,,0,2025-02-21,
73,2025-035K,STARLINK-11409,63061,US,90.52,43.0,301.0,299.0,,0,2025-02-21,
74,2025-035J,STARLINK-11403,63060,US,90.53,43.0,302.0,299.0,,0,2025-02-21,
75,2025-035H,STARLINK-11509,63059,US,90.55,43.0,303.0,300.0,,0,2025-02-21,
76,2025-035G,STARLINK-11418,63058,US,90.59,43.0,304.0,303.0,,0,2025-02-21,
77,2025-035F,STARLINK-11406,63057,US,90.57,43.0,304.0,301.0,LARGE,0,2025-02-21,
78,2025-035E,STARLINK-11392,63056,US,90.61,43.0,306.0,303.0,,0,2025-02-21,
79,2025-035D,STARLINK-11558,63055,US,90.65,43.0,308.0,306.0,,0,2025-02-21,
80,2025-035C,STARLINK-11347,63054,US,90.63,43.0,307.0,304.0,,0,2025-02-21,
81,2025-035B,STARLINK-11563,63053,US,90.68,43.0,309.0,307.0,,0,2025-02-21,
82,2025-035A,STARLINK-11550,63052,US,90.7,43.0,310.0,308.0,,0,2025-02-21,
83,2025-034Y,STARLINK-32835,63051,US,91.47,53.16,348.0,346.0,LARGE,0,2025-02-18,
84,2025-034X,STARLINK-32816,63050,US,91.48,53.16,347.0,346.0,MEDIUM,0,2025-02-18,
85,2025-034W,STARLINK-32829,63049,US,91.48,53.16,348.0,346.0,LARGE,0,2025-02-18,
86,2025-034V,STARLINK-32790,63048,US,91.48,53.16,348.0,346.0,LARGE,0,2025-02-18,
87,2025-034U,STARLINK-32590,63047,US,91.48,53.16,348.0,346.0,LARGE,0,2025-02-18,
88,2025-034T,STARLINK-32738,63046,US,91.48,53.16,348.0,346.0,LARGE,0,2025-02-18,
89,2025-034S,STARLINK-32828,63045,US,91.46,53.16,347.0,346.0,MEDIUM,0,2025-02-18,
90,2025-034R,STARLINK-32735,63044,US,91.47,53.16,348.0,346.0,LARGE,0,2025-02-18,
91,2025-034Q,STARLINK-32827,63043,US,91.47,53.16,347.0,346.0,LARGE,0,2025-02-18,
92,2025-034P,STARLINK-32795,63042,US,91.45,53.16,346.0,345.0,LARGE,0,2025-02-18,
93,2025-034N,STARLINK-32820,63041,US,91.44,53.16,346.0,345.0,LARGE,0,2025-02-18,
94,2025-034M,STARLINK-32832,63040,US,91.43,53.16,346.0,344.0,LARGE,0,2025-02-18,
95,2025-034L,STARLINK-32811,63039,US,91.42,53.16,345.0,344.0,LARGE,0,2025-02-18,
96,2025-034K,STARLINK-32812,63038,US,91.47,53.16,348.0,346.0,LARGE,0,2025-02-18,
97,2025-034J,STARLINK-32810,63037,US,91.42,53.16,345.0,344.0,LARGE,0,2025-02-18,
98,2025-034H,STARLINK-32818,63036,US,91.41,53.16,345.0,343.0,LARGE,0,2025-02-18,
99,2025-034G,STARLINK-32801,63035,US,91.41,53.16,344.0,343.0,LARGE,0,2025-02-18,
100,2025-034F,STARLINK-32830,63034,US,91.41,53.16,344.0,343.0,LARGE,0,2025-02-18,
101,2025-034E,STARLINK-32772,63033,US,91.4,53.16,344.0,343.0,LARGE,0,2025-02-18,
102,2025-034D,STARLINK-32776,63032,US,91.4,53.16,344.0,342.0,LARGE,0,2025-02-18,
103,2025-034C,STARLINK-32716,63031,US,91.39,53.16,344.0,342.0,LARGE,0,2025-02-18,
104,2025-034B,STARLINK-32779,63030,US,91.39,53.16,343.0,342.0,LARGE,0,2025-02-18,
105,2025-034A,STARLINK-32798,63029,US,91.39,53.16,343.0,342.0,LARGE,0,2025-02-18,
106,2025-033B,GLOBAL-31,63027,US,94.03,59.0,478.0,465.0,LARGE,0,2025-02-18,
107,2025-033A,ELECTRON KICK STAGE R/B,63026,US,93.99,59.0,476.0,463.0,MEDIUM,0,2025-02-18,
108,2025-032W,STARLINK-32926,63025,US,92.54,43.0,400.0,398.0,LARGE,0,2025-02-15,
109,2025-032V,STARLINK-32803,63024,US,92.54,43.0,400.0,398.0,LARGE,0,2025-02-15,
110,2025-032U,STARLINK-32943,63023,US,92.54,43.0,400.0,398.0,LARGE,0,2025-02-15,
111,2025-032T,STARLINK-32944,63022,US,92.54,43.0,400.0,398.0,LARGE,0,2025-02-15,
112,2025-032S,STARLINK-32929,63021,US,92.54,43.0,400.0,398.0,LARGE,0,2025-02-15,
113,2025-032R,STARLINK-32677,63020,US,92.54,43.0,400.0,398.0,LARGE,0,2025-02-15,
114,2025-032Q,STARLINK-32872,63019,US,92.54,43.0,400.0,398.0,LARGE,0,2025-02-15,
115,2025-032P,STARLINK-32870,63018,US,92.54,43.0,400.0,398.0,LARGE,0,2025-02-15,
116,2025-032N,STARLINK-11400,63017,US,90.89,43.0,320.0,316.0,LARGE,0,2025-02-15,
117,2025-032M,STARLINK-11545,63016,US,90.88,43.0,320.0,316.0,LARGE,0,2025-02-15,
118,2025-032L,STARLINK-11541,63015,US,90.88,43.0,320.0,316.0,LARGE,0,2025-02-15,
119,2025-032K,STARLINK-11578,63014,US,90.94,43.0,324.0,318.0,LARGE,0,2025-02-15,
120,2025-032J,STARLINK-11577,63013,US,91.1,43.0,330.0,327.0,LARGE,0,2025-02-15,
121,2025-032H,STARLINK-11449,63012,US,91.26,43.0,338.0,335.0,LARGE,0,2025-02-15,
122,2025-032G,STARLINK-11580,63011,US,91.26,43.0,338.0,335.0,LARGE,0,2025-02-15,
123,2025-032F,STARLINK-11574,63010,US,91.26,43.0,338.0,335.0,LARGE,0,2025-02-15,
124,2025-032E,STARLINK-11586,63009,US,91.27,43.0,338.0,335.0,LARGE,0,2025-02-15,
125,2025-032D,STARLINK-11405,63008,US,91.26,43.0,338.0,335.0,LARGE,0,2025-02-15,
126,2025-032C,STARLINK-11526,63007,US,91.26,43.0,338.0,335.0,LARGE,0,2025-02-15,
127,2025-032B,STARLINK-11553,63006,US,91.26,43.0,338.0,335.0,LARGE,0,2025-02-15,
128,2025-032A,STARLINK-11448,63005,US,91.26,43.0,338.0,335.0,LARGE,0,2025-02-15,
129,2025-009DP,OBJECT DP,63004,TBD,94.61,97.45,500.0,500.0,SMALL,0,2025-01-14,
130,2025-009DN,FOSSASAT2E20 (TAT-O),63003,SPN,94.85,97.36,514.0,508.0,MEDIUM,0,2025-01-14,
131,2025-009DM,OBJECT DM,63002,TBD,94.77,97.45,509.0,506.0,SMALL,0,2025-01-14,
132,2025-031W,STARLINK-32437,63001,US,92.87,43.0,416.0,414.0,LARGE,0,2025-02-11,
133,2025-031V,STARLINK-32673,63000,US,92.87,43.0,416.0,414.0,LARGE,0,2025-02-11,
134,2025-031U,STARLINK-32658,62999,US,92.87,43.0,416.0,414.0,LARGE,0,2025-02-11,
135,2025-031T,STARLINK-32898,62998,US,93.14,43.0,429.0,427.0,LARGE,0,2025-02-11,
136,2025-031S,STARLINK-32881,62997,US,92.87,43.0,416.0,414.0,LARGE,0,2025-02-11,
137,2025-031R,STARLINK-32703,62996,US,93.27,43.0,435.0,434.0,LARGE,0,2025-02-11,
138,2025-031Q,STARLINK-32819,62995,US,92.85,43.0,415.0,413.0,LARGE,0,2025-02-11,
139,2025-031P,STARLINK-32899,62994,US,92.95,43.0,420.0,418.0,LARGE,0,2025-02-11,
140,2025-031N,STARLINK-11576,62993,US,91.26,43.0,337.0,335.0,LARGE,0,2025-02-11,
141,2025-031M,STARLINK-11570,62992,US,91.26,43.0,337.0,335.0,LARGE,0,2025-02-11,
142,2025-031L,STARLINK-11583,62991,US,91.26,43.0,338.0,336.0,LARGE,0,2025-02-11,
143,2025-031K,STARLINK-11572,62990,US,91.26,43.0,338.0,335.0,LARGE,0,2025-02-11,
144,2025-031J,STARLINK-11573,62989,US,91.26,43.0,338.0,335.0,LARGE,0,2025-02-11,
145,2025-031H,STARLINK-11542,62988,US,91.26,43.0,337.0,336.0,LARGE,0,2025-02-11,
146,2025-031G,STARLINK-11539,62987,US,91.26,43.0,338.0,335.0,LARGE,0,2025-02-11,
147,2025-031F,STARLINK-11571,62986,US,91.26,43.0,338.0,335.0,LARGE,0,2025-02-11,
148,2025-031E,STARLINK-11582,62985,US,91.26,43.0,337.0,336.0,LARGE,0,2025-02-11,
149,2025-031D,STARLINK-11544,62984,US,91.26,43.0,337.0,335.0,LARGE,0,2025-02-11,
150,2025-031C,STARLINK-11417,62983,US,91.26,43.0,338.0,335.0,LARGE,0,2025-02-11,
151,2025-031B,STARLINK-11458,62982,US,91.26,43.0,337.0,336.0,LARGE,0,2025-02-11,
152,2025-031A,STARLINK-11543,62981,US,91.26,43.0,337.0,336.0,LARGE,0,2025-02-11,
153,2025-030K,CZ-8A R/B,62980,PRC,100.51,50.01,868.0,698.0,LARGE,0,2025-02-11,
154,2025-030J,OBJECT J,62979,PRC,102.36,50.01,875.0,866.0,LARGE,0,2025-02-11,
155,2025-030H,OBJECT H,62978,PRC,102.36,50.01,876.0,865.0,LARGE,0,2025-02-11,
156,2025-030G,OBJECT G,62977,PRC,102.36,50.01,874.0,866.0,LARGE,0,2025-02-11,
157,2025-030F,OBJECT F,62976,PRC,102.36,50.01,876.0,865.0,LARGE,0,2025-02-11,
158,2025-030E,OBJECT E,62975,PRC,102.36,50.0,875.0,866.0,LARGE,0,2025-02-11,
159,2025-030D,OBJECT D,62974,PRC,102.33,50.0,875.0,863.0,LARGE,0,2025-02-11,
160,2025-030C,OBJECT C,62973,PRC,102.36,50.0,875.0,866.0,LARGE,0,2025-02-11,
161,2025-030B,OBJECT B,62972,PRC,102.36,50.0,877.0,864.0,LARGE,0,2025-02-11,
162,2025-030A,OBJECT A,62971,PRC,102.36,50.0,876.0,865.0,LARGE,0,2025-02-11,
163,2025-029Y,STARLINK-32826,62970,US,92.92,53.16,418.0,417.0,LARGE,0,2025-02-11,
164,2025-029X,STARLINK-32894,62969,US,92.92,53.16,419.0,417.0,LARGE,0,2025-02-11,
165,2025-029W,STARLINK-32863,62968,US,92.92,53.16,419.0,417.0,LARGE,0,2025-02-11,
166,2025-029V,STARLINK-32897,62967,US,92.92,53.16,418.0,417.0,LARGE,0,2025-02-11,
167,2025-029U,STARLINK-32888,62966,US,92.92,53.16,419.0,417.0,LARGE,0,2025-02-11,
168,2025-029T,STARLINK-32836,62965,US,92.92,53.16,419.0,417.0,LARGE,0,2025-02-11,
169,2025-029S,STARLINK-32887,62964,US,92.92,53.16,419.0,416.0,LARGE,0,2025-02-11,
170,2025-029R,STARLINK-32882,62963,US,92.92,53.16,418.0,417.0,LARGE,0,2025-02-11,
171,2025-029Q,STARLINK-32858,62962,US,92.92,53.16,419.0,417.0,LARGE,0,2025-02-11,
172,2025-029P,STARLINK-32889,62961,US,92.92,53.16,419.0,416.0,LARGE,0,2025-02-11,
173,2025-029N,STARLINK-32877,62960,US,92.92,53.16,419.0,416.0,LARGE,0,2025-02-11,
174,2025-029M,STARLINK-32896,62959,US,92.92,53.16,419.0,416.0,LARGE,0,2025-02-11,
175,2025-029L,STARLINK-32885,62958,US,92.92,53.16,419.0,417.0,LARGE,0,2025-02-11,
176,2025-029K,STARLINK-32879,62957,US,92.92,53.16,419.0,417.0,LARGE,0,2025-02-11,
177,2025-029J,STARLINK-32815,62956,US,92.92,53.16,419.0,417.0,LARGE,0,2025-02-11,
178,2025-029H,STARLINK-32880,62955,US,92.92,53.16,418.0,417.0,LARGE,0,2025-02-11,
179,2025-029G,STARLINK-32874,62954,US,92.92,53.16,418.0,417.0,LARGE,0,2025-02-11,
180,2025-029F,STARLINK-32884,62953,US,92.92,53.16,419.0,416.0,LARGE,0,2025-02-11,
181,2025-029E,STARLINK-32865,62952,US,92.92,53.16,418.0,417.0,LARGE,0,2025-02-11,
182,2025-029D,STARLINK-32875,62951,US,92.92,53.16,419.0,416.0,LARGE,0,2025-02-11,
183,2025-029C,STARLINK-32850,62950,US,92.92,53.16,418.0,417.0,LARGE,0,2025-02-11,
184,2025-029B,STARLINK-32857,62949,US,92.92,53.16,419.0,416.0,LARGE,0,2025-02-11,
185,2025-029A,STARLINK-32728,62948,US,92.92,53.16,418.0,417.0,LARGE,0,2025-02-11,
186,1997-012T,DMSP 5D-2 F14 DEB,62947,US,102.35,99.19,953.0,787.0,SMALL,0,1997-04-04,
187,1997-012S,DMSP 5D-2 F14 DEB,62946,US,101.14,98.52,828.0,797.0,SMALL,0,1997-04-04,
188,1997-012R,DMSP 5D-2 F14 DEB,62945,US,98.14,98.4,822.0,517.0,SMALL,0,1997-04-04,
189,1997-012Q,DMSP 5D-2 F14 DEB,62944,US,99.97,98.11,835.0,679.0,SMALL,0,1997-04-04,
190,1997-012P,DMSP 5D-2 F14 DEB,62943,US,101.93,98.61,906.0,794.0,MEDIUM,0,1997-04-04,
191,1997-012N,DMSP 5D-2 F14 DEB,62942,US,103.04,99.08,1000.0,805.0,SMALL,0,1997-04-04,
192,1997-012M,DMSP 5D-2 F14 DEB,62941,US,102.59,98.88,943.0,820.0,SMALL,0,1997-04-04,
193,1997-012L,DMSP 5D-2 F14 DEB,62940,US,100.31,98.81,813.0,734.0,SMALL,0,1997-04-04,
194,1997-012K,DMSP 5D-2 F14 DEB,62939,US,101.65,98.84,841.0,833.0,SMALL,0,1997-04-04,
195,1997-012J,DMSP 5D-2 F14 DEB,62938,US,101.67,98.88,839.0,837.0,SMALL,0,1997-04-04,
196,1997-012H,DMSP 5D-2 F14 DEB,62937,US,101.35,98.73,842.0,803.0,SMALL,0,1997-04-04,
197,1997-012G,DMSP 5D-2 F14 DEB,62936,US,101.55,98.99,883.0,781.0,SMALL,0,1997-04-04,
198,1997-012F,DMSP 5D-2 F14 DEB,62935,US,98.26,98.89,686.0,665.0,SMALL,0,1997-04-04,
199,2025-028G,KINEIS-2B,62934,FR,97.52,97.95,642.0,638.0,MEDIUM,0,2025-02-08,
200,2025-028E,KINEIS-2A,62932,FR,97.53,97.95,642.0,639.0,MEDIUM,0,2025-02-08,
201,2025-028D,KINEIS-2E,62931,FR,97.55,97.95,642.0,641.0,MEDIUM,0,2025-02-08,
202,2025-028C,KINEIS-2D,62930,FR,97.56,97.95,642.0,642.0,MEDIUM,0,2025-02-08,
203,2025-028B,KINEIS-2C,62929,FR,97.56,97.95,642.0,642.0,MEDIUM,0,2025-02-08,
204,2025-028A,ELECTRON KICK STAGE R/B,62928,US,96.9,97.95,639.0,582.0,LARGE,0,2025-02-08,
205,2025-027W,STARLINK-32891,62927,US,92.95,43.0,420.0,418.0,LARGE,0,2025-02-08,
206,2025-027V,STARLINK-32922,62926,US,92.97,43.0,421.0,419.0,LARGE,0,2025-02-08,
207,2025-027U,STARLINK-32920,62925,US,92.97,43.0,421.0,419.0,LARGE,0,2025-02-08,
208,2025-027T,STARLINK-32871,62924,US,92.97,43.0,421.0,419.0,LARGE,0,2025-02-08,
209,2025-027S,STARLINK-32905,62923,US,93.24,43.0,434.0,432.0,LARGE,0,2025-02-08,
210,2025-027R,STARLINK-32916,62922,US,92.97,43.0,421.0,419.0,LARGE,0,2025-02-08,
211,2025-027Q,STARLINK-32917,62921,US,92.97,43.0,421.0,419.0,LARGE,0,2025-02-08,
212,2025-027P,STARLINK-32921,62920,US,93.47,43.0,445.0,443.0,LARGE,0,2025-02-08,
213,2025-027N,STARLINK-11457,62919,US,91.26,43.0,338.0,335.0,LARGE,0,2025-02-08,
214,2025-027M,STARLINK-11562,62918,US,91.26,43.0,338.0,335.0,LARGE,0,2025-02-08,
215,2025-027L,STARLINK-11560,62917,US,91.26,43.0,337.0,336.0,LARGE,0,2025-02-08,
216,2025-027K,STARLINK-11430,62916,US,91.26,43.0,338.0,335.0,LARGE,0,2025-02-08,
217,2025-027J,STARLINK-11555,62915,US,91.26,43.0,338.0,335.0,LARGE,0,2025-02-08,
218,2025-027H,STARLINK-11566,62914,US,91.26,43.0,338.0,335.0,LARGE,0,2025-02-08,
219,2025-027G,STARLINK-11564,62913,US,91.26,43.0,338.0,335.0,LARGE,0,2025-02-08,
220,2025-027F,STARLINK-11565,62912,US,91.26,43.0,338.0,335.0,LARGE,0,2025-02-08,
221,2025-027E,STARLINK-11537,62911,US,91.26,43.0,338.0,335.0,LARGE,0,2025-02-08,
222,2025-027D,STARLINK-11569,62910,US,91.26,43.0,337.0,336.0,LARGE,0,2025-02-08,
223,2025-027C,STARLINK-11567,62909,US,91.26,43.0,338.0,335.0,LARGE,0,2025-02-08,
224,2025-027B,STARLINK-11561,62908,US,91.26,43.0,338.0,335.0,LARGE,0,2025-02-08,
225,2025-027A,STARLINK-11552,62907,US,91.26,43.0,337.0,336.0,LARGE,0,2025-02-08,
226,2025-026E,SL-4 R/B,62906,CIS,90.7,81.99,421.0,196.0,LARGE,0,2025-02-05,
227,2025-026C,COSMOS 2583,62904,CIS,96.43,82.0,597.0,578.0,MEDIUM,0,2025-02-05,
228,2025-026B,COSMOS 2582,62903,CIS,96.44,82.0,596.0,580.0,MEDIUM,0,2025-02-05,
229,2025-026A,COSMOS 2581,62902,CIS,96.44,82.0,596.0,580.0,LARGE,0,2025-02-05,
230,2025-025B,LEGION 6,62901,US,93.54,44.99,452.0,443.0,LARGE,0,2025-02-04,
231,2025-025A,LEGION 5,62900,US,98.84,45.05,708.0,698.0,LARGE,0,2025-02-04,
232,2025-024W,STARLINK-32661,62899,US,93.46,43.0,445.0,443.0,LARGE,0,2025-02-04,
233,2025-024V,STARLINK-32902,62898,US,93.16,43.0,430.0,428.0,LARGE,0,2025-02-04,
234,2025-024U,STARLINK-32893,62897,US,93.46,43.0,445.0,443.0,LARGE,0,2025-02-04,
235,2025-024T,STARLINK-32890,62896,US,93.46,43.0,445.0,443.0,LARGE,0,2025-02-04,
236,2025-024S,STARLINK-32901,62895,US,93.41,43.0,442.0,440.0,LARGE,0,2025-02-04,
237,2025-024R,STARLINK-32909,62894,US,93.46,43.0,445.0,443.0,LARGE,0,2025-02-04,
238,2025-024Q,STARLINK-32892,62893,US,93.46,43.0,445.0,443.0,LARGE,0,2025-02-04,
239,2025-024P,STARLINK-32878,62892,US,93.46,43.0,445.0,443.0,LARGE,0,2025-02-04,
240,2025-024N,STARLINK-11435,62891,US,91.67,43.0,358.0,355.0,LARGE,0,2025-02-04,
241,2025-024M,STARLINK-11431,62890,US,91.67,43.0,358.0,355.0,LARGE,0,2025-02-04,
242,2025-024L,STARLINK-11391,62889,US,91.26,43.0,337.0,336.0,LARGE,0,2025-02-04,
243,2025-024K,STARLINK-11438,62888,US,91.26,43.0,337.0,336.0,LARGE,0,2025-02-04,
244,2025-024J,STARLINK-11436,62887,US,91.26,42.99,337.0,336.0,LARGE,0,2025-02-04,
245,2025-024H,STARLINK-11365,62886,US,91.26,43.0,338.0,335.0,LARGE,0,2025-02-04,
246,2025-024G,STARLINK-11442,62885,US,91.26,43.0,338.0,335.0,LARGE,0,2025-02-04,
247,2025-024F,STARLINK-11437,62884,US,91.26,42.99,338.0,335.0,LARGE,0,2025-02-04,
248,2025-024E,STARLINK-11419,62883,US,91.26,43.0,338.0,335.0,LARGE,0,2025-02-04,
249,2025-024D,STARLINK-11432,62882,US,91.26,43.0,338.0,335.0,LARGE,0,2025-02-04,
250,2025-024C,STARLINK-11382,62881,US,91.26,43.0,338.0,335.0,LARGE,0,2025-02-04,
251,2025-024B,STARLINK-11352,62880,US,91.26,43.0,337.0,336.0,LARGE,0,2025-02-04,
252,2025-024A,STARLINK-11371,62879,US,91.26,43.0,338.0,335.0,LARGE,0,2025-02-04,
253,2025-023B,H-3 R/B,62877,JPN,619.84,21.31,35158.0,248.0,,0,2025-02-02,
254,2025-023A,QZS-6,62876,JPN,1436.1,0.05,35793.0,35780.0,,0,2025-02-02,
255,2025-022X,STARLINK-32834,62875,US,93.53,53.16,448.0,447.0,LARGE,0,2025-02-01,
256,2025-022W,STARLINK-32793,62874,US,93.53,53.16,448.0,446.0,LARGE,0,2025-02-01,
257,2025-022V,STARLINK-32833,62873,US,93.53,53.16,447.0,447.0,LARGE,0,2025-02-01,
258,2025-022U,STARLINK-32849,62872,US,93.53,53.16,448.0,447.0,LARGE,0,2025-02-01,
259,2025-022T,STARLINK-32814,62871,US,93.53,53.16,448.0,446.0,LARGE,0,2025-02-01,
260,2025-022S,STARLINK-32861,62870,US,93.53,53.16,448.0,447.0,LARGE,0,2025-02-01,
261,2025-022R,STARLINK-32813,62869,US,93.53,53.16,448.0,446.0,LARGE,0,2025-02-01,
262,2025-022Q,STARLINK-32822,62868,US,93.52,53.16,447.0,446.0,LARGE,0,2025-02-01,
263,2025-022P,STARLINK-32846,62867,US,93.43,53.16,443.0,442.0,LARGE,0,2025-02-01,
264,2025-022N,STARLINK-32695,62866,US,93.39,53.16,441.0,440.0,LARGE,0,2025-02-01,
265,2025-022M,STARLINK-32841,62865,US,93.53,53.16,448.0,446.0,LARGE,0,2025-02-01,
266,2025-022L,STARLINK-32862,62864,US,93.53,53.16,448.0,446.0,LARGE,0,2025-02-01,
267,2025-022K,STARLINK-32808,62863,US,93.53,53.16,448.0,446.0,LARGE,0,2025-02-01,
268,2025-022J,STARLINK-32864,62862,US,93.53,53.16,448.0,446.0,LARGE,0,2025-02-01,
269,2025-022H,STARLINK-32859,62861,US,93.53,53.16,448.0,447.0,LARGE,0,2025-02-01,
270,2025-022G,STARLINK-32831,62860,US,93.53,53.16,448.0,447.0,LARGE,0,2025-02-01,
271,2025-022F,STARLINK-32869,62859,US,93.53,53.16,448.0,446.0,LARGE,0,2025-02-01,
272,2025-022E,STARLINK-32866,62858,US,93.31,53.16,437.0,436.0,LARGE,0,2025-02-01,
273,2025-022D,STARLINK-32873,62857,US,93.53,53.16,448.0,446.0,LARGE,0,2025-02-01,
274,2025-022C,STARLINK-32860,62856,US,93.35,53.16,439.0,438.0,LARGE,0,2025-02-01,
275,2025-022B,STARLINK-32867,62855,US,93.53,53.16,448.0,446.0,LARGE,0,2025-02-01,
276,2025-022A,STARLINK-32868,62854,US,93.53,53.16,448.0,447.0,LARGE,0,2025-02-01,
277,2025-021B,FALCON 9 R/B,62853,US,1313.72,26.72,66453.0,258.0,,0,2025-01-30,
278,2025-021A,SPAINSAT NG1,62852,SPN,1545.94,13.97,70759.0,5061.0,,0,2025-01-30,
279,2025-020B,GSLV R/B,62851,IND,653.62,20.94,36958.0,183.0,LARGE,0,2025-01-29,
280,2025-020A,NVS-02,62850,IND,663.33,20.94,37451.0,183.0,LARGE,0,2025-01-29,
281,2025-019W,STARLINK-32809,62849,US,93.46,43.01,446.0,442.0,LARGE,0,2025-01-27,
282,2025-019V,STARLINK-32781,62848,US,93.46,43.01,446.0,443.0,LARGE,0,2025-01-27,
283,2025-019U,STARLINK-32799,62847,US,93.46,43.0,445.0,443.0,LARGE,0,2025-01-27,
284,2025-019T,STARLINK-32804,62846,US,93.46,43.0,446.0,442.0,LARGE,0,2025-01-27,
285,2025-019S,STARLINK-32807,62845,US,93.46,43.0,445.0,443.0,LARGE,0,2025-01-27,
286,2025-019R,STARLINK-32794,62844,US,93.47,43.0,445.0,443.0,LARGE,0,2025-01-27,
287,2025-019Q,STARLINK-32797,62843,US,93.46,43.01,446.0,442.0,LARGE,0,2025-01-27,
288,2025-019P,STARLINK-32755,62842,US,93.46,43.0,446.0,442.0,LARGE,0,2025-01-27,
289,2025-019N,STARLINK-11531,62841,US,91.67,43.0,358.0,355.0,LARGE,0,2025-01-27,
290,2025-019M,STARLINK-11551,62840,US,91.48,43.0,348.0,346.0,LARGE,0,2025-01-27,
291,2025-019L,STARLINK-11524,62839,US,91.67,43.0,358.0,355.0,LARGE,0,2025-01-27,
292,2025-019K,STARLINK-11556,62838,US,91.26,43.0,338.0,335.0,LARGE,0,2025-01-27,
293,2025-019J,STARLINK-11557,62837,US,91.26,43.0,338.0,335.0,LARGE,0,2025-01-27,
294,2025-019H,STARLINK-11533,62836,US,91.26,42.99,337.0,336.0,LARGE,0,2025-01-27,
295,2025-019G,STARLINK-11546,62835,US,91.67,43.0,358.0,355.0,LARGE,0,2025-01-27,
296,2025-019F,STARLINK-11520,62834,US,91.26,43.0,338.0,335.0,LARGE,0,2025-01-27,
297,2025-019E,STARLINK-11554,62833,US,91.27,43.0,337.0,336.0,LARGE,0,2025-01-27,
298,2025-019D,STARLINK-11549,62832,US,91.26,43.0,337.0,336.0,LARGE,0,2025-01-27,
299,2025-019C,STARLINK-11559,62831,US,91.26,43.0,339.0,334.0,LARGE,0,2025-01-27,
300,2025-019B,STARLINK-11480,62830,US,91.26,43.0,338.0,335.0,LARGE,0,2025-01-27,
301,2025-019A,STARLINK-11548,62829,US,91.26,43.0,338.0,335.0,LARGE,0,2025-01-27,
302,2025-018Y,STARLINK-32727,62828,US,93.53,53.16,448.0,446.0,LARGE,0,2025-01-24,
303,2025-018X,STARLINK-32838,62827,US,90.39,53.13,298.0,289.0,LARGE,0,2025-01-24,
